Record_ID,Train_Number,Station_Code,Route_ID,Journey_Date,Train_Name,Train_Type,Train_Source,Train_Destination,Train_Total_Stops,Route_Name,Station_Name,Station_Order,Is_Junction,Is_Terminal,Is_Bottleneck_Station,Scheduled_Arrival,Actual_Arrival,Scheduled_Departure,Actual_Departure,Arrival_Delay_Min,Departure_Delay_Min,Station_Halt_Min,Cumulative_Delay_Min,Delay_Flag,Severe_Delay_Flag,Delay_Category,Hour_of_Day,Time_Period,Is_Night_Train,Is_Peak_Hour,Day_of_Week,Day_Number,Month,Month_Number,Year,Is_Weekend,Week_Number,Delay_Risk_Score,Risk_Category,Passenger_Reliability_Index,Journey_Predictability_Pct
2389,12627,GTL,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Guntakal Jn,9,1,0,0,00:55,00:53,00:00,00:06,0,6,5,9,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2390,12627,AD,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Adoni,10,0,0,1,00:48,00:47,00:50,00:49,0,0,2,10,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2391,12627,MALM,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Mantralayam Road,11,0,0,0,00:18,00:25,00:20,00:15,7,0,2,18,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2392,12627,RC,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Raichur,12,0,0,0,00:48,00:53,00:50,02:45,5,115,2,17,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2393,12627,YG,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Yadgir,13,0,0,0,00:38,01:03,00:40,00:36,25,0,2,38,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2394,12627,WADI,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Wadi,14,0,0,0,00:45,00:42,00:50,01:00,0,10,5,14,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2395,12627,KLBG,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Kalaburagi Junction,15,1,0,0,00:27,00:26,00:30,00:25,0,0,3,15,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2396,12627,SUR,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Solapur Jn,16,1,0,0,00:10,00:15,00:15,01:01,5,46,5,21,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2397,12627,KWV,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Kurduvadi,17,0,0,0,00:18,02:46,00:20,00:24,148,4,2,165,1,1,Severe (60+ min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2398,12627,DD,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Daund Jn,18,1,0,0,00:00,00:17,00:05,00:00,17,0,5,35,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2399,12627,ANG,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Ahilyanagar Jn,19,1,0,0,00:27,02:33,00:30,00:33,126,3,3,145,1,1,Severe (60+ min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2400,12627,BAP,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Belapur,20,0,0,0,00:38,00:35,00:40,02:41,0,121,2,0,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2401,12627,KPG,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Kopargaon,21,0,0,1,00:37,01:12,00:40,00:40,35,0,3,36,1,1,Significant (31-60 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2402,12627,MMR,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Manmad Jn,22,1,0,0,00:50,00:46,00:55,00:56,0,1,5,2,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2403,12627,JL,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Jalgaon Jn,23,1,0,1,00:40,00:44,00:42,01:42,4,60,2,7,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2404,12627,BSL,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Bhusaval Jn,24,1,0,1,00:10,02:29,00:15,00:21,139,6,5,143,1,1,Severe (60+ min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2405,12627,BAU,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Burhanpur,25,0,0,1,00:03,00:19,00:05,00:17,16,12,2,21,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2406,12627,KNW,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Khandwa,26,0,0,0,00:17,00:18,00:20,00:27,1,7,3,7,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2407,12627,ET,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Itarsi Jn,27,1,0,0,00:20,00:18,00:25,01:23,0,58,5,7,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2408,12627,BPL,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Bhopal Jn,28,1,0,0,00:00,23:56,00:05,00:12,0,7,5,8,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2409,12627,BINA,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Bina Jn,29,1,0,0,00:08,00:06,00:10,00:22,0,12,2,9,0,0,On Time/Early,0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2410,12627,VGLJ,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Veerangana Laxmibai Jhansi,30,0,0,0,00:50,01:07,00:58,00:58,17,0,8,27,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2411,12627,GWL,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Gwalior Jn,31,1,0,0,00:05,00:24,00:07,00:07,19,0,2,30,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2412,12627,AGC,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Agra Cantt,32,0,0,0,00:40,00:56,00:45,00:40,16,0,5,28,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2413,12627,MTJ,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Mathura Jn,33,1,0,0,00:20,02:59,00:25,00:21,159,0,5,172,1,1,Severe (60+ min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2414,12627,NZM,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,Delhi Hazrat Nizamuddin,34,0,0,0,00:33,00:38,00:35,00:43,5,8,2,19,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2415,12627,NDLS,SBC_NDLS,2025-12-24,12627),Express,Ksr Bengaluru,New Delhi,35,Ksr Bengaluru to New Delhi,New Delhi,35,0,0,0,00:00,00:05,,,5,0,0,20,0,0,Slight (1-10 min),0,Night (22-05),1,0,Wednesday,2,December,12,2025,0,52,36.0,Medium Risk,6.4,60.0
2416,12628,NDLS,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,New Delhi,1,0,0,0,,,20:20,20:21,0,1,0,16,0,0,On Time/Early,20,Evening Peak (17-21),0,1,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2417,12628,MTJ,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Mathura Jn,2,1,0,0,21:50,21:45,21:55,21:50,0,0,5,17,0,0,On Time/Early,21,Evening Peak (17-21),0,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2418,12628,AGC,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Agra Cantt,3,0,0,0,22:50,23:09,22:55,23:38,19,43,5,37,1,0,Moderate (11-30 min),22,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2419,12628,GWL,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Gwalior Jn,4,1,0,0,00:46,00:46,00:48,00:50,0,2,2,19,0,0,On Time/Early,0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2420,12628,VGLJ,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Veerangana Laxmibai Jhansi,5,0,0,0,00:20,01:30,00:28,01:43,70,75,8,70,1,1,Severe (60+ min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2421,12628,BINA,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Bina Jn,6,1,0,0,00:45,00:58,00:47,03:23,13,156,2,14,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2422,12628,BPL,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Bhopal Jn,7,1,0,0,00:25,00:38,00:30,00:30,13,0,5,15,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2423,12628,ET,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Itarsi Jn,8,1,0,0,00:20,00:30,00:30,00:48,10,18,10,13,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2424,12628,KNW,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Khandwa,9,0,0,0,00:07,00:09,00:10,01:56,2,106,3,6,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2425,12628,BAU,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Burhanpur,10,0,0,1,00:58,00:53,00:00,00:00,0,0,2,5,0,0,On Time/Early,0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2426,12628,BSL,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Bhusaval Jn,11,1,0,1,00:00,00:01,00:05,02:08,1,123,5,7,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2427,12628,JL,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Jalgaon Jn,12,1,0,1,00:30,01:53,00:32,00:30,83,0,2,90,1,1,Severe (60+ min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2428,12628,MMR,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Manmad Jn,13,1,0,0,00:30,00:30,00:35,01:03,0,28,5,8,0,0,On Time/Early,0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2429,12628,KPG,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Kopargaon,14,0,0,1,00:25,01:12,00:30,02:44,47,134,5,56,1,1,Significant (31-60 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2430,12628,BAP,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Belapur,15,0,0,0,00:03,00:23,00:05,00:01,20,0,2,30,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2431,12628,ANG,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Ahilyanagar Jn,16,1,0,0,00:17,00:19,00:20,00:19,2,0,3,13,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2432,12628,DD,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Daund Jn,17,1,0,0,00:55,01:00,00:00,02:27,5,147,5,17,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2433,12628,KWV,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Kurduvadi,18,0,0,0,00:13,00:08,00:15,02:18,0,123,2,13,0,0,On Time/Early,0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2434,12628,SUR,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Solapur Jn,19,1,0,0,00:45,03:02,00:50,01:09,137,19,5,151,1,1,Severe (60+ min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2435,12628,KLBG,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Kalaburagi Junction,20,1,0,0,00:15,00:13,00:18,00:17,0,0,3,15,0,0,On Time/Early,0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2436,12628,WADI,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Wadi,21,0,0,0,00:35,00:41,00:40,01:09,6,29,5,22,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2437,12628,YG,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Yadgir,22,0,0,0,00:03,00:14,00:05,00:09,11,4,2,28,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2438,12628,RC,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Raichur,23,0,0,0,00:08,00:11,00:10,00:09,3,0,2,21,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2439,12628,MALM,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Mantralayam Road,24,0,0,0,00:28,00:31,00:30,00:49,3,19,2,22,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2440,12628,AD,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Adoni,25,0,0,1,00:08,01:38,00:10,00:21,90,11,2,90,1,1,Severe (60+ min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2441,12628,GTL,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Guntakal Jn,26,1,0,0,00:15,00:14,00:20,00:22,0,2,5,1,0,0,On Time/Early,0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2442,12628,ATP,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Anantapur,27,0,0,1,00:28,00:39,00:30,00:27,11,0,2,13,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2443,12628,DMM,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Dharmavaram Jn,28,1,0,0,00:35,00:55,00:40,00:44,20,4,5,23,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2444,12628,SSPN,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Satya Sai P Nilayam,29,0,0,1,00:09,00:48,00:10,00:17,39,7,1,43,1,1,Significant (31-60 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2445,12628,PKD,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Penukonda,30,0,0,1,00:34,00:37,00:35,00:34,3,0,1,8,0,0,Slight (1-10 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2446,12628,HUP,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Hindupur,31,0,0,0,00:59,00:58,00:00,00:14,0,14,1,6,0,0,On Time/Early,0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2447,12628,YNK,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Yelhanka Jn,32,1,0,1,00:28,01:14,00:30,00:26,46,0,2,53,1,1,Significant (31-60 min),0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2448,12628,BNC,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Bangalore Cant (Bengaluru),33,0,0,0,00:07,00:07,00:08,00:27,0,19,1,8,0,0,On Time/Early,0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2449,12628,SBC,NDLS_SBC,2025-12-30,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Ksr Bengaluru,34,0,0,0,00:00,23:55,,,0,0,0,9,0,0,On Time/Early,0,Night (22-05),1,0,Tuesday,1,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2450,12628,NDLS,NDLS_SBC,2025-12-29,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,New Delhi,1,0,0,0,,,20:20,20:36,0,16,0,10,0,0,On Time/Early,20,Evening Peak (17-21),0,1,Monday,0,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2451,12628,MTJ,NDLS_SBC,2025-12-29,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Mathura Jn,2,1,0,0,21:50,22:40,21:55,21:58,50,3,5,61,1,1,Significant (31-60 min),21,Evening Peak (17-21),0,0,Monday,0,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2452,12628,AGC,NDLS_SBC,2025-12-29,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Agra Cantt,3,0,0,0,22:50,22:47,22:55,23:02,0,7,5,12,0,0,On Time/Early,22,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2453,12628,GWL,NDLS_SBC,2025-12-29,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Gwalior Jn,4,1,0,0,00:46,01:55,00:48,01:05,69,17,2,82,1,1,Severe (60+ min),0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2454,12628,VGLJ,NDLS_SBC,2025-12-29,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Veerangana Laxmibai Jhansi,5,0,0,0,00:20,00:19,00:28,00:33,0,5,8,14,0,0,On Time/Early,0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2455,12628,BINA,NDLS_SBC,2025-12-29,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Bina Jn,6,1,0,0,00:45,00:45,00:47,01:12,0,25,2,15,0,0,On Time/Early,0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2456,12628,BPL,NDLS_SBC,2025-12-29,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Bhopal Jn,7,1,0,0,00:25,01:51,00:30,00:47,86,17,5,102,1,1,Severe (60+ min),0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2457,12628,ET,NDLS_SBC,2025-12-29,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Itarsi Jn,8,1,0,0,00:20,00:31,00:30,00:31,11,1,10,28,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2458,12628,KNW,NDLS_SBC,2025-12-29,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Khandwa,9,0,0,0,00:07,00:21,00:10,00:15,14,5,3,32,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2459,12628,BAU,NDLS_SBC,2025-12-29,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Burhanpur,10,0,0,1,00:58,03:39,00:00,23:56,161,0,2,180,1,1,Severe (60+ min),0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2460,12628,BSL,NDLS_SBC,2025-12-29,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Bhusaval Jn,11,1,0,1,00:00,00:05,00:05,00:50,5,45,5,5,0,0,Slight (1-10 min),0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2461,12628,JL,NDLS_SBC,2025-12-29,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Jalgaon Jn,12,1,0,1,00:30,01:24,00:32,00:30,54,0,2,55,1,1,Significant (31-60 min),0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2462,12628,MMR,NDLS_SBC,2025-12-29,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Manmad Jn,13,1,0,0,00:30,01:50,00:35,00:33,80,0,5,82,1,1,Severe (60+ min),0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2463,12628,KPG,NDLS_SBC,2025-12-29,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Kopargaon,14,0,0,1,00:25,00:45,00:30,00:47,20,17,5,23,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2464,12628,BAP,NDLS_SBC,2025-12-29,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Belapur,15,0,0,0,00:03,00:09,00:05,01:30,6,85,2,10,0,0,Slight (1-10 min),0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2465,12628,ANG,NDLS_SBC,2025-12-29,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Ahilyanagar Jn,16,1,0,0,00:17,00:24,00:20,00:23,7,3,3,12,0,0,Slight (1-10 min),0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2466,12628,DD,NDLS_SBC,2025-12-29,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Daund Jn,17,1,0,0,00:55,01:12,00:00,00:12,17,12,5,23,1,0,Moderate (11-30 min),0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
2467,12628,KWV,NDLS_SBC,2025-12-29,12628),Express,New Delhi,Ksr Bengaluru,34,New Delhi to Ksr Bengaluru,Kurduvadi,18,0,0,0,00:13,00:09,00:15,00:25,0,10,2,7,0,0,On Time/Early,0,Night (22-05),1,0,Monday,0,December,12,2025,0,1,39.5,Medium Risk,6.0,51.3
